,coordinates,cost_text,desc,name,rooms
https://www.domain.com.au/56-anglesea-drive-wollert-vic-3750-16066589,"[-37.6156673, 145.0089487]",$390 pw," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",56 Anglesea Drive Wollert VIC 3750,"['3 Beds', '2 Baths', '1 Parking']"
https://www.domain.com.au/55-woodman-circuit-wollert-vic-3750-16061915,"[-37.6110581, 145.0490979]",$460 PER WEEK," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",55 Woodman Circuit Wollert VIC 3750,"['4 Beds', '2 Baths', '1 Parking']"
https://www.domain.com.au/107-highpark-drive-wollert-vic-3750-15125946,"[-37.616071, 145.0187481]",$350 pw," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",107 Highpark Drive Wollert VIC 3750,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/17-murchison-street-broadford-vic-3658-16068022,"[-37.2013465, 145.048595]",$430pw $1868pcm," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",17 Murchison Street Broadford VIC 3658,"['4 Beds', '2 Baths', '1 Parking']"
https://www.domain.com.au/9-grange-drive-broadford-vic-3658-16063850,"[-37.2049572, 145.0624228]",$450pw $1955pcm," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",9 Grange Drive Broadford VIC 3658,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/unit-3-40-mckenzie-street-broadford-vic-3658-16063434,"[-37.2003638, 145.0588603]",APPLICATIONS CLOSED," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Unit 3/40 McKenzie Street Broadford VIC 3658,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/25-high-street-broadford-vic-3658-11836846,"[-37.2071245, 145.0415504]",$395 wk / $1712 pcm," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",25 High Street Broadford VIC 3658,"['3 Beds', '1 Bath']"
https://www.domain.com.au/208-high-street-broadford-vic-3658-12703095,"[-37.200567, 145.0616563]",$390 wk / $1690 pcm," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",208 High Street Broadford VIC 3658,"['4 Beds', '1 Bath', '2 Parking']"
https://www.domain.com.au/12b-eileen-avenue-kalorama-vic-3766-16075816,"[-37.8269671, 145.3658156]",$420pw," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",12b Eileen Avenue Kalorama VIC 3766,"['2 Beds', '1 Bath']"
https://www.domain.com.au/house-2a-at-00-road-thoona-vic-3726-15865687,"[-36.3393318, 146.07806]",$350pw with furnished," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",House 2A at/00 Road Thoona VIC 3726,"['1 Bed', '1 Bath']"
https://www.domain.com.au/house-1-at-00-road-thoona-vic-3726-15865677,"[-36.3393318, 146.07806]","$450 pw, with furnished"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",House 1 at/00 Road Thoona VIC 3726,"['2 Beds', '1 Bath']"
https://www.domain.com.au/11-coco-crescent-yarrawonga-vic-3730-16053555,"[-36.0088597, 146.0367206]",$550," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",11 Coco Crescent Yarrawonga VIC 3730,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/20-hawkins-drive-yarrawonga-vic-3730-16038340,"[-36.005441, 146.0217323]",$595," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",20 HAWKINS DRIVE Yarrawonga VIC 3730,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/yarrawonga-vic-3730-15205903,"[-36.0271135, 145.9990577]",Holiday Rental," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Yarrawonga VIC 3730,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/yarrawonga-vic-3730-15175672,"[-36.0271135, 145.9990577]",Holiday Rental," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Yarrawonga VIC 3730,"['3 Beds', '3 Baths', '2 Parking']"
https://www.domain.com.au/yarrawonga-vic-3730-15172602,"[-36.0271135, 145.9990577]",Holiday Rental," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Yarrawonga VIC 3730,"['4 Beds', '2 Baths', '1 Parking']"
https://www.domain.com.au/yarrawonga-vic-3730-15009442,"[-36.0271135, 145.9990577]",Holiday Rental," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Yarrawonga VIC 3730,"['4 Beds', '3 Baths', '2 Parking']"
https://www.domain.com.au/yarrawonga-vic-3730-14940821,"[-36.0271135, 145.9990577]",Holiday Rental,"This quaint ""1950's Delight"" is in a superb central location with impressive water views across Lake Mulwala. Opposite the Boat Ramp, Yarrawonga Splash Park, Water slide and Foreshore. A short walk into town or across the bridge to all three of Mulwala's clubs.",Yarrawonga VIC 3730,"['3 Beds', '1 Bath', '3 Parking']"
https://www.domain.com.au/yarrawonga-vic-3730-14755878,"[-36.0271135, 145.9990577]",Holiday Rental,"This home is here with comfort in mind for your get away! 
Enjoy the days down by Lake Mulwala or having a hit at the Black Bull golf course &amp; know everything is waiting at home for you. ",Yarrawonga VIC 3730,"['4 Beds', '2 Baths', '4 Parking']"
https://www.domain.com.au/robinson-way-yarrawonga-vic-3730-14722251,"[-36.0066297, 146.036653]",Holiday Rental," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Robinson Way Yarrawonga VIC 3730,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/yarrawonga-vic-3730-13546156,"[-36.0271135, 145.9990577]",Holiday Rental,"This stunning holiday home is set on the banks of the ever beautiful Lake Mulwala. Comprising of 6 bedrooms, two bathrooms and and two large living areas, not to mention that fantastic undercover entertaining area - this home is perfect for the large family or large group wanting to get away and unwind.
Whether it be in winter or summer, you can sit back and enjoy the picturesque views of the lake",Yarrawonga VIC 3730,"['6 Beds', '2 Baths', '4 Parking']"
https://www.domain.com.au/42-robinson-way-yarrawonga-vic-3730-13806563,"[-36.0098128, 146.0332997]",$385,"This stylish 3 bedroom townhouse is a little gem and would suit the Professional Couple looking for a low maintenance property.
Main with Ensuite
Large Kitchen with stone bench tops
Ducted Gas Heating
Evap Cooling
Single Garage with Remote and direct access to house
Low maintenance yard 
Situated in the Silverwoods Estate",42 ROBINSON WAY Yarrawonga VIC 3730,"['3 Beds', '2 Baths', '1 Parking']"
https://www.domain.com.au/2-66-murphy-street-yarrawonga-vic-3730-16075973,"[-36.0155916, 146.0089171]",$360 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2/66 Murphy Street Yarrawonga VIC 3730,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/4-jacqueline-court-yarrawonga-vic-3730-16073493,"[-36.0198989, 145.9751104]",$420 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4 Jacqueline Court Yarrawonga VIC 3730,"['1 Bed', '1 Bath', '2 Parking']"
https://www.domain.com.au/51-rosemary-court-yarrawonga-vic-3730-16073054,"[-36.015312, 146.057076]",$550 pw," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",51 Rosemary Court Yarrawonga VIC 3730,"['3 Beds', '2 Baths', '5 Parking']"
https://www.domain.com.au/63-peter-thomson-circuit-yarrawonga-vic-3730-16064202,"[-36.0158729, 146.0458882]",$530 per week,"Impeccably built, this 3 bedroom, low-maintenance residence offers light-filled, tranquil spaces in a sought-after location within Silverwoods. Thoughtfully designed with the main bedroom at the rear the home also has a small home office. The light filled, living and dining space features a stone kitchen and butler's pantry perfect spot for cooking up cuisine for entertaining outside in the",63 Peter Thomson Circuit Yarrawonga VIC 3730,"['3 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/5-31-mcnally-street-yarrawonga-vic-3730-16064038,"[-36.0156467, 146.0063695]",$320 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",5/31 McNally Street Yarrawonga VIC 3730,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/4-41-hovell-street-yarrawonga-vic-3730-16048374,"[-36.0142232, 146.0024473]",$330 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4/41 Hovell Street Yarrawonga VIC 3730,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/23-belmore-street-yarrawonga-vic-3730-16009902,"[-36.0098373, 146.0041744]",$495 pw,"If you have dreams of opening up your own store, may we present this little gem in the main street of Yarrawonga",23 Belmore Street Yarrawonga VIC 3730,[]
https://www.domain.com.au/3-6-coghill-street-yarrawonga-vic-3730-16037218,"[-36.0083834, 146.0102371]",$420," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3/6 Coghill Street Yarrawonga VIC 3730,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/35-oasis-crescent-yarrawonga-vic-3730-16011493,"[-36.015088, 146.0463581]",$530," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",35 Oasis Crescent Yarrawonga VIC 3730,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/35-fairway-drive-yarrawonga-vic-3730-16009357,"[-36.0260723, 146.0003241]",$530," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",35 Fairway Drive Yarrawonga VIC 3730,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/shed-1-116-pasley-street-bundalong-south-vic-3730-15763229,"[-36.0329039, 146.1719988]",$175 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Shed 1/116 Pasley Street Bundalong South VIC 3730,"['1 Bed', '1 Bath']"
https://www.domain.com.au/6-loch-street-beechworth-vic-3747-16070830,"[-36.3599183, 146.6847517]",$500 per week,"Tastefully renovated 3 bedroom home.
Modern kitchen gas stove &amp; dishwasher.
Open plan dining/living area.
Full bathroom &amp; laundry with second toilet.
Split system.
Under cover entertaining area.
Secure yard and garden shed.
Gardening included.",6 Loch Street Beechworth VIC 3747,"['3 Beds', '1 Bath']"
https://www.domain.com.au/55-ford-street-beechworth-vic-3747-14480168,"[-36.3600721, 146.6857822]",$350 per week,"This appealing upstairs, furnished/partially furnished apartment is located in the historic ""Gammons"" building, right in the heart of Beechworth's historic town centre. It features original staircase to landing, open plan living, dining and kitchen with French doors opening to large east facing verandah overlooking the charming streetscape. There are two bedrooms and a well-appointed bathroom",55 Ford Street Beechworth VIC 3747,"['2 Beds', '1 Bath', '1 Parking']"
